"age","mx","qx","lx","dx","ex","sex","year","year_start","year_end"
35,0.000565,0.000565,98996.3,55.9,48.51,"Female","2020-2022",2020,2022
36,0.00062,0.00062,98940.4,61.3,47.54,"Female","2020-2022",2020,2022
37,0.000706,0.000706,98879.1,69.8,46.57,"Female","2020-2022",2020,2022
38,0.000857,0.000857,98809.2,84.6,45.6,"Female","2020-2022",2020,2022
39,0.000849,0.000849,98724.6,83.8,44.64,"Female","2020-2022",2020,2022
40,0.000928,0.000928,98640.8,91.5,43.68,"Female","2020-2022",2020,2022
41,0.001016,0.001015,98549.3,100.1,42.72,"Female","2020-2022",2020,2022
42,0.001139,0.001138,98449.2,112,41.76,"Female","2020-2022",2020,2022
43,0.001178,0.001177,98337.2,115.8,40.81,"Female","2020-2022",2020,2022
44,0.001339,0.001338,98221.4,131.4,39.85,"Female","2020-2022",2020,2022
45,0.001428,0.001427,98090,140,38.91,"Female","2020-2022",2020,2022
46,0.001569,0.001568,97950,153.6,37.96,"Female","2020-2022",2020,2022
47,0.001812,0.00181,97796.4,177.1,37.02,"Female","2020-2022",2020,2022
48,0.001964,0.001962,97619.4,191.5,36.09,"Female","2020-2022",2020,2022
49,0.002091,0.002089,97427.8,203.5,35.16,"Female","2020-2022",2020,2022
50,0.002266,0.002264,97224.3,220.1,34.23,"Female","2020-2022",2020,2022
51,0.002499,0.002496,97004.3,242.1,33.31,"Female","2020-2022",2020,2022
52,0.002603,0.0026,96762.1,251.6,32.39,"Female","2020-2022",2020,2022
53,0.002931,0.002926,96510.6,282.4,31.47,"Female","2020-2022",2020,2022
54,0.003083,0.003078,96228.1,296.2,30.56,"Female","2020-2022",2020,2022
55,0.003349,0.003343,95931.9,320.7,29.65,"Female","2020-2022",2020,2022
56,0.003716,0.003709,95611.3,354.6,28.75,"Female","2020-2022",2020,2022
57,0.003976,0.003968,95256.6,378,27.86,"Female","2020-2022",2020,2022
58,0.004369,0.004359,94878.6,413.6,26.97,"Female","2020-2022",2020,2022
59,0.004664,0.004653,94465,439.6,26.08,"Female","2020-2022",2020,2022
60,0.005223,0.005209,94025.4,489.8,25.2,"Female","2020-2022",2020,2022
61,0.005565,0.00555,93535.6,519.1,24.33,"Female","2020-2022",2020,2022
62,0.006341,0.006321,93016.5,588,23.46,"Female","2020-2022",2020,2022
63,0.006932,0.006908,92428.5,638.5,22.61,"Female","2020-2022",2020,2022
64,0.007634,0.007605,91790,698,21.76,"Female","2020-2022",2020,2022
65,0.008123,0.00809,91092,736.9,20.93,"Female","2020-2022",2020,2022
66,0.009026,0.008986,90355,811.9,20.09,"Female","2020-2022",2020,2022
67,0.009828,0.009779,89543.1,875.7,19.27,"Female","2020-2022",2020,2022
68,0.010949,0.010889,88667.4,965.5,18.46,"Female","2020-2022",2020,2022
69,0.011788,0.011719,87701.9,1027.8,17.65,"Female","2020-2022",2020,2022
70,0.013237,0.01315,86674.1,1139.8,16.86,"Female","2020-2022",2020,2022
71,0.014302,0.014201,85534.4,1214.7,16.08,"Female","2020-2022",2020,2022
72,0.015632,0.015511,84319.7,1307.9,15.3,"Female","2020-2022",2020,2022
73,0.017075,0.016931,83011.8,1405.5,14.53,"Female","2020-2022",2020,2022
74,0.019224,0.019041,81606.4,1553.9,13.78,"Female","2020-2022",2020,2022
75,0.021725,0.021491,80052.5,1720.4,13.03,"Female","2020-2022",2020,2022
76,0.02492,0.024614,78332,1928,12.31,"Female","2020-2022",2020,2022
77,0.027869,0.027486,76404,2100,11.61,"Female","2020-2022",2020,2022
78,0.031142,0.030664,74304,2278.5,10.92,"Female","2020-2022",2020,2022
79,0.035859,0.035227,72025.5,2537.3,10.25,"Female","2020-2022",2020,2022
80,0.04079,0.039975,69488.2,2777.8,9.61,"Female","2020-2022",2020,2022
81,0.04685,0.045778,66710.5,3053.8,8.98,"Female","2020-2022",2020,2022
82,0.051941,0.050627,63656.6,3222.7,8.39,"Female","2020-2022",2020,2022
83,0.058568,0.056902,60433.9,3438.8,7.81,"Female","2020-2022",2020,2022
84,0.067043,0.064868,56995.1,3697.2,7.25,"Female","2020-2022",2020,2022
85,0.076463,0.073648,53297.9,3925.3,6.72,"Female","2020-2022",2020,2022
86,0.087626,0.083948,49372.7,4144.7,6.22,"Female","2020-2022",2020,2022
87,0.099487,0.094773,45227.9,4286.4,5.74,"Female","2020-2022",2020,2022
88,0.115,0.108747,40941.6,4452.3,5.29,"Female","2020-2022",2020,2022
89,0.131253,0.12317,36489.3,4494.4,4.87,"Female","2020-2022",2020,2022
90,0.14831,0.138072,31994.9,4417.6,4.49,"Female","2020-2022",2020,2022
91,0.169458,0.156221,27577.3,4308.2,4.13,"Female","2020-2022",2020,2022
92,0.191379,0.174665,23269.2,4064.3,3.8,"Female","2020-2022",2020,2022
93,0.218384,0.196886,19204.9,3781.2,3.5,"Female","2020-2022",2020,2022
94,0.239977,0.214268,15423.7,3304.8,3.23,"Female","2020-2022",2020,2022
95,0.268293,0.236559,12118.9,2866.8,2.98,"Female","2020-2022",2020,2022
96,0.299162,0.260236,9252.1,2407.7,2.74,"Female","2020-2022",2020,2022
97,0.334085,0.286266,6844.3,1959.3,2.53,"Female","2020-2022",2020,2022
98,0.371609,0.313381,4885,1530.9,2.35,"Female","2020-2022",2020,2022
99,0.39859,0.332354,3354.2,1114.8,2.19,"Female","2020-2022",2020,2022
100,0.436803,0.358505,2239.4,802.8,2.04,"Female","2020-2022",2020,2022
0,0.004334,0.004324,1e+05,432.4,78.99,"Male","2019-2021",2019,2021
1,0.000221,0.000221,99567.6,22,78.33,"Male","2019-2021",2019,2021
2,0.000136,0.000136,99545.6,13.5,77.35,"Male","2019-2021",2019,2021
3,0.000102,0.000102,99532.1,10.2,76.36,"Male","2019-2021",2019,2021
4,7.5e-05,7.5e-05,99521.9,7.5,75.37,"Male","2019-2021",2019,2021
5,7.2e-05,7.2e-05,99514.4,7.2,74.37,"Male","2019-2021",2019,2021
6,8e-05,8e-05,99507.2,7.9,73.38,"Male","2019-2021",2019,2021
7,7.1e-05,7.1e-05,99499.3,7.1,72.38,"Male","2019-2021",2019,2021
8,6.7e-05,6.7e-05,99492.2,6.7,71.39,"Male","2019-2021",2019,2021
9,6.6e-05,6.6e-05,99485.6,6.5,70.39,"Male","2019-2021",2019,2021
10,5.8e-05,5.8e-05,99479,5.7,69.4,"Male","2019-2021",2019,2021
11,6.5e-05,6.5e-05,99473.3,6.4,68.4,"Male","2019-2021",2019,2021
12,9.8e-05,9.8e-05,99466.9,9.8,67.41,"Male","2019-2021",2019,2021
13,0.000111,0.000111,99457.1,11.1,66.41,"Male","2019-2021",2019,2021
14,0.000111,0.000111,99446,11,65.42,"Male","2019-2021",2019,2021
15,0.000166,0.000166,99435,16.6,64.43,"Male","2019-2021",2019,2021
16,0.000174,0.000174,99418.4,17.3,63.44,"Male","2019-2021",2019,2021
17,0.000278,0.000278,99401.1,27.6,62.45,"Male","2019-2021",2019,2021
18,0.000374,0.000373,99373.5,37.1,61.47,"Male","2019-2021",2019,2021
19,0.000435,0.000435,99336.4,43.2,60.49,"Male","2019-2021",2019,2021
20,0.000521,0.000521,99293.2,51.7,59.52,"Male","2019-2021",2019,2021
21,0.000482,0.000482,99241.5,47.9,58.55,"Male","2019-2021",2019,2021
22,0.000474,0.000474,99193.6,47,57.57,"Male","2019-2021",2019,2021
23,0.000504,0.000504,99146.6,50,56.6,"Male","2019-2021",2019,2021
24,0.000533,0.000533,99096.6,52.8,55.63,"Male","2019-2021",2019,2021
25,0.000572,0.000571,99043.8,56.6,54.66,"Male","2019-2021",2019,2021
26,0.000614,0.000613,98987.2,60.7,53.69,"Male","2019-2021",2019,2021
27,0.000623,0.000623,98926.5,61.6,52.72,"Male","2019-2021",2019,2021
28,0.000655,0.000655,98864.8,64.7,51.75,"Male","2019-2021",2019,2021
29,0.000695,0.000694,98800.1,68.6,50.79,"Male","2019-2021",2019,2021
30,0.000743,0.000743,98731.5,73.4,49.82,"Male","2019-2021",2019,2021
31,0.000775,0.000774,98658.1,76.4,48.86,"Male","2019-2021",2019,2021
32,0.000841,0.000841,98581.7,82.9,47.9,"Male","2019-2021",2019,2021
33,0.000925,0.000925,98498.8,91.1,46.94,"Male","2019-2021",2019,2021
34,0.000918,0.000918,98407.7,90.3,45.98,"Male","2019-2021",2019,2021
35,0.001032,0.001031,98317.4,101.4,45.02,"Male","2019-2021",2019,2021
36,0.001094,0.001093,98216,107.3,44.07,"Male","2019-2021",2019,2021
37,0.00127,0.001269,98108.6,124.5,43.12,"Male","2019-2021",2019,2021
38,0.001325,0.001324,97984.1,129.7,42.17,"Male","2019-2021",2019,2021
39,0.001464,0.001463,97854.4,143.2,41.23,"Male","2019-2021",2019,2021
40,0.001551,0.001549,97711.2,151.4,40.28,"Male","2019-2021",2019,2021
41,0.001691,0.00169,97559.8,164.8,39.35,"Male","2019-2021",2019,2021
42,0.001756,0.001754,97395,170.8,38.41,"Male","2019-2021",2019,2021
43,0.001938,0.001936,97224.2,188.2,37.48,"Male","2019-2021",2019,2021
44,0.002157,0.002155,97035.9,209.1,36.55,"Male","2019-2021",2019,2021
45,0.002339,0.002336,96826.9,226.2,35.63,"Male","2019-2021",2019,2021
46,0.002496,0.002493,96600.7,240.8,34.71,"Male","2019-2021",2019,2021
47,0.002769,0.002765,96359.9,266.4,33.8,"Male","2019-2021",2019,2021
48,0.003001,0.002997,96093.5,288,32.89,"Male","2019-2021",2019,2021
49,0.003327,0.003321,95805.5,318.2,31.99,"Male","2019-2021",2019,2021
50,0.003587,0.00358,95487.3,341.9,31.09,"Male","2019-2021",2019,2021
51,0.003855,0.003848,95145.4,366.1,30.2,"Male","2019-2021",2019,2021
52,0.004175,0.004167,94779.3,394.9,29.32,"Male","2019-2021",2019,2021
53,0.004439,0.004429,94384.4,418,28.44,"Male","2019-2021",2019,2021
54,0.004854,0.004842,93966.4,455,27.56,"Male","2019-2021",2019,2021
55,0.005201,0.005188,93511.4,485.1,26.69,"Male","2019-2021",2019,2021
56,0.005783,0.005767,93026.3,536.5,25.83,"Male","2019-2021",2019,2021
57,0.006079,0.006061,92489.9,560.6,24.98,"Male","2019-2021",2019,2021
58,0.006762,0.006739,91929.3,619.5,24.12,"Male","2019-2021",2019,2021
59,0.007373,0.007346,91309.8,670.7,23.29,"Male","2019-2021",2019,2021
60,0.008164,0.008131,90639,737,22.45,"Male","2019-2021",2019,2021
61,0.008814,0.008776,89902.1,789,21.63,"Male","2019-2021",2019,2021
62,0.009874,0.009825,89113.1,875.6,20.82,"Male","2019-2021",2019,2021
63,0.010597,0.010541,88237.6,930.1,20.02,"Male","2019-2021",2019,2021
64,0.011578,0.011512,87307.5,1005,19.23,"Male","2019-2021",2019,2021
65,0.012846,0.012764,86302.4,1101.6,18.45,"Male","2019-2021",2019,2021
66,0.014061,0.013963,85200.9,1189.6,17.68,"Male","2019-2021",2019,2021
67,0.015253,0.015137,84011.2,1271.7,16.92,"Male","2019-2021",2019,2021
68,0.016607,0.01647,82739.5,1362.7,16.18,"Male","2019-2021",2019,2021
69,0.018416,0.018248,81376.8,1485,15.44,"Male","2019-2021",2019,2021
70,0.019617,0.019426,79891.8,1552,14.72,"Male","2019-2021",2019,2021
71,0.021464,0.021236,78339.8,1663.6,14,"Male","2019-2021",2019,2021
72,0.023224,0.022957,76676.2,1760.3,13.29,"Male","2019-2021",2019,2021
73,0.026034,0.0257,74915.9,1925.3,12.59,"Male","2019-2021",2019,2021
74,0.028722,0.028316,72990.6,2066.8,11.91,"Male","2019-2021",2019,2021
75,0.032732,0.032205,70923.8,2284.1,11.24,"Male","2019-2021",2019,2021
76,0.036717,0.036055,68639.7,2474.8,10.6,"Male","2019-2021",2019,2021
77,0.04004,0.039255,66164.9,2597.3,9.98,"Male","2019-2021",2019,2021
78,0.046359,0.045309,63567.6,2880.2,9.37,"Male","2019-2021",2019,2021
79,0.051898,0.050586,60687.4,3069.9,8.79,"Male","2019-2021",2019,2021
80,0.05895,0.057262,57617.5,3299.3,8.23,"Male","2019-2021",2019,2021
81,0.064341,0.062336,54318.2,3386,7.7,"Male","2019-2021",2019,2021
82,0.072498,0.069962,50932.2,3563.3,7.18,"Male","2019-2021",2019,2021
83,0.081088,0.077928,47368.9,3691.4,6.68,"Male","2019-2021",2019,2021
84,0.091657,0.087641,43677.5,3827.9,6.2,"Male","2019-2021",2019,2021
85,0.103516,0.098422,39849.6,3922.1,5.75,"Male","2019-2021",2019,2021
86,0.116323,0.109929,35927.5,3949.5,5.32,"Male","2019-2021",2019,2021
87,0.131665,0.123532,31978,3950.3,4.92,"Male","2019-2021",2019,2021
88,0.150614,0.140066,28027.7,3925.7,4.54,"Male","2019-2021",2019,2021
89,0.169135,0.155947,24102,3758.6,4.2,"Male","2019-2021",2019,2021
90,0.186467,0.170565,20343.4,3469.9,3.88,"Male","2019-2021",2019,2021
91,0.21058,0.19052,16873.5,3214.7,3.57,"Male","2019-2021",2019,2021
92,0.232408,0.208212,13658.8,2843.9,3.3,"Male","2019-2021",2019,2021
93,0.264478,0.233588,10814.8,2526.2,3.03,"Male","2019-2021",2019,2021
94,0.294655,0.256818,8288.6,2128.7,2.8,"Male","2019-2021",2019,2021
95,0.32786,0.281683,6159.9,1735.2,2.6,"Male","2019-2021",2019,2021
96,0.354046,0.300798,4424.8,1331,2.42,"Male","2019-2021",2019,2021
97,0.388377,0.325223,3093.8,1006.2,2.25,"Male","2019-2021",2019,2021
98,0.417787,0.345595,2087.6,721.5,2.09,"Male","2019-2021",2019,2021
99,0.470423,0.380844,1366.2,520.3,1.93,"Male","2019-2021",2019,2021
100,0.499065,0.399401,845.9,337.8,1.81,"Male","2019-2021",2019,2021
0,0.003546,0.003539,1e+05,353.9,82.94,"Female","2019-2021",2019,2021
1,0.000203,0.000203,99646.1,20.2,82.24,"Female","2019-2021",2019,2021
2,0.000135,0.000135,99625.8,13.4,81.25,"Female","2019-2021",2019,2021
3,9.2e-05,9.2e-05,99612.4,9.1,80.27,"Female","2019-2021",2019,2021
4,6.3e-05,6.3e-05,99603.3,6.3,79.27,"Female","2019-2021",2019,2021
5,6.3e-05,6.3e-05,99597,6.3,78.28,"Female","2019-2021",2019,2021
6,6.9e-05,6.9e-05,99590.7,6.9,77.28,"Female","2019-2021",2019,2021
7,5.5e-05,5.5e-05,99583.8,5.4,76.29,"Female","2019-2021",2019,2021
8,5.8e-05,5.8e-05,99578.4,5.7,75.29,"Female","2019-2021",2019,2021
9,5e-05,5e-05,99572.6,5,74.3,"Female","2019-2021",2019,2021
10,5.7e-05,5.7e-05,99567.6,5.6,73.3,"Female","2019-2021",2019,2021
11,6.6e-05,6.6e-05,99562,6.6,72.3,"Female","2019-2021",2019,2021
12,6.1e-05,6.1e-05,99555.4,6,71.31,"Female","2019-2021",2019,2021
13,9.4e-05,9.4e-05,99549.4,9.3,70.31,"Female","2019-2021",2019,2021
14,8.7e-05,8.7e-05,99540.1,8.7,69.32,"Female","2019-2021",2019,2021
15,0.000107,0.000107,99531.4,10.6,68.33,"Female","2019-2021",2019,2021
16,0.000124,0.000124,99520.8,12.4,67.33,"Female","2019-2021",2019,2021
17,0.000151,0.000151,99508.4,15,66.34,"Female","2019-2021",2019,2021
18,0.000192,0.000192,99493.4,19.1,65.35,"Female","2019-2021",2019,2021
19,0.000188,0.000188,99474.3,18.7,64.36,"Female","2019-2021",2019,2021
20,0.000193,0.000193,99455.6,19.2,63.38,"Female","2019-2021",2019,2021
21,0.000194,0.000194,99436.4,19.3,62.39,"Female","2019-2021",2019,2021
22,0.000218,0.000218,99417.1,21.7,61.4,"Female","2019-2021",2019,2021
23,0.000215,0.000215,99395.4,21.4,60.41,"Female","2019-2021",2019,2021
24,0.000212,0.000212,99374,21.1,59.43,"Female","2019-2021",2019,2021
25,0.000225,0.000225,99352.9,22.3,58.44,"Female","2019-2021",2019,2021
26,0.000268,0.000268,99330.6,26.7,57.45,"Female","2019-2021",2019,2021
27,0.00029,0.00029,99303.9,28.8,56.47,"Female","2019-2021",2019,2021
28,0.000291,0.000291,99275.1,28.9,55.48,"Female","2019-2021",2019,2021
29,0.000306,0.000305,99246.2,30.3,54.5,"Female","2019-2021",2019,2021
30,0.00034,0.00034,99215.9,33.7,53.52,"Female","2019-2021",2019,2021
31,0.000366,0.000366,99182.2,36.3,52.53,"Female","2019-2021",2019,2021
32,0.000416,0.000416,99145.9,41.2,51.55,"Female","2019-2021",2019,2021
33,0.000471,0.000471,99104.7,46.7,50.57,"Female","2019-2021",2019,2021
34,0.000556,0.000556,99058,55.1,49.6,"Female","2019-2021",2019,2021
35,0.000545,0.000545,99002.9,53.9,48.63,"Female","2019-2021",2019,2021
36,0.000625,0.000625,98949,61.8,47.65,"Female","2019-2021",2019,2021
37,0.00072,0.000719,98887.2,71.1,46.68,"Female","2019-2021",2019,2021
38,0.00081,0.00081,98816,80,45.71,"Female","2019-2021",2019,2021
39,0.000805,0.000804,98736,79.4,44.75,"Female","2019-2021",2019,2021
40,0.000916,0.000916,98656.6,90.4,43.79,"Female","2019-2021",2019,2021
41,0.000963,0.000962,98566.2,94.8,42.83,"Female","2019-2021",2019,2021
42,0.001075,0.001074,98471.4,105.8,41.87,"Female","2019-2021",2019,2021
43,0.001175,0.001174,98365.6,115.5,40.91,"Female","2019-2021",2019,2021
44,0.001306,0.001305,98250.1,128.3,39.96,"Female","2019-2021",2019,2021
45,0.001451,0.00145,98121.8,142.2,39.01,"Female","2019-2021",2019,2021
46,0.00157,0.001569,97979.6,153.7,38.07,"Female","2019-2021",2019,2021
47,0.001727,0.001725,97825.8,168.8,37.13,"Female","2019-2021",2019,2021
48,0.001911,0.001909,97657.1,186.4,36.19,"Female","2019-2021",2019,2021
49,0.002001,0.001999,97470.6,194.9,35.26,"Female","2019-2021",2019,2021
50,0.002223,0.002221,97275.7,216,34.33,"Female","2019-2021",2019,2021
51,0.002432,0.002429,97059.7,235.8,33.4,"Female","2019-2021",2019,2021
52,0.00253,0.002527,96824,244.6,32.48,"Female","2019-2021",2019,2021
53,0.002835,0.002831,96579.3,273.5,31.56,"Female","2019-2021",2019,2021
54,0.002982,0.002977,96305.9,286.7,30.65,"Female","2019-2021",2019,2021
55,0.003283,0.003278,96019.1,314.7,29.74,"Female","2019-2021",2019,2021
56,0.003632,0.003626,95704.4,347,28.84,"Female","2019-2021",2019,2021
57,0.003878,0.00387,95357.4,369,27.94,"Female","2019-2021",2019,2021
58,0.004227,0.004218,94988.4,400.7,27.05,"Female","2019-2021",2019,2021
59,0.004644,0.004634,94587.7,438.3,26.16,"Female","2019-2021",2019,2021
60,0.005223,0.00521,94149.4,490.5,25.28,"Female","2019-2021",2019,2021
61,0.005578,0.005563,93658.9,521,24.41,"Female","2019-2021",2019,2021
62,0.006402,0.006381,93137.9,594.3,23.54,"Female","2019-2021",2019,2021
63,0.006896,0.006872,92543.6,636,22.69,"Female","2019-2021",2019,2021
64,0.007479,0.007451,91907.6,684.8,21.84,"Female","2019-2021",2019,2021
65,0.008065,0.008033,91222.8,732.8,21,"Female","2019-2021",2019,2021
66,0.008809,0.00877,90490,793.6,20.17,"Female","2019-2021",2019,2021
67,0.009606,0.00956,89696.3,857.5,19.34,"Female","2019-2021",2019,2021
68,0.010746,0.010689,88838.9,949.6,18.53,"Female","2019-2021",2019,2021
69,0.011506,0.011441,87889.3,1005.5,17.72,"Female","2019-2021",2019,2021
70,0.013016,0.012932,86883.8,1123.6,16.92,"Female","2019-2021",2019,2021
71,0.013964,0.013867,85760.2,1189.2,16.14,"Female","2019-2021",2019,2021
72,0.015262,0.015147,84571,1281,15.36,"Female","2019-2021",2019,2021
73,0.017189,0.017042,83290,1419.5,14.58,"Female","2019-2021",2019,2021
74,0.01927,0.019086,81870.6,1562.6,13.83,"Female","2019-2021",2019,2021
75,0.021713,0.02148,80308,1725,13.09,"Female","2019-2021",2019,2021
76,0.024431,0.024136,78583,1896.7,12.36,"Female","2019-2021",2019,2021
77,0.027454,0.027082,76686.3,2076.8,11.66,"Female","2019-2021",2019,2021
78,0.031277,0.030796,74609.5,2297.6,10.97,"Female","2019-2021",2019,2021
79,0.036013,0.035376,72311.8,2558.1,10.3,"Female","2019-2021",2019,2021
80,0.040537,0.039732,69753.8,2771.4,9.66,"Female","2019-2021",2019,2021
81,0.045387,0.04438,66982.3,2972.6,9.04,"Female","2019-2021",2019,2021
82,0.05118,0.049903,64009.7,3194.3,8.44,"Female","2019-2021",2019,2021
83,0.058125,0.056483,60815.4,3435,7.85,"Female","2019-2021",2019,2021
84,0.066936,0.064768,57380.3,3716.4,7.29,"Female","2019-2021",2019,2021
85,0.076165,0.073371,53663.9,3937.4,6.76,"Female","2019-2021",2019,2021
86,0.087206,0.083562,49726.5,4155.2,6.26,"Female","2019-2021",2019,2021
87,0.099321,0.094622,45571.3,4312,5.78,"Female","2019-2021",2019,2021
88,0.1142,0.108031,41259.3,4457.3,5.34,"Female","2019-2021",2019,2021
89,0.129992,0.122059,36802,4492,4.92,"Female","2019-2021",2019,2021
90,0.146508,0.136508,32310,4410.6,4.54,"Female","2019-2021",2019,2021
91,0.16652,0.153721,27899.4,4288.7,4.17,"Female","2019-2021",2019,2021
92,0.189443,0.173051,23610.7,4085.9,3.84,"Female","2019-2021",2019,2021
93,0.213522,0.192925,19524.8,3766.8,3.54,"Female","2019-2021",2019,2021
94,0.235257,0.210497,15758,3317,3.27,"Female","2019-2021",2019,2021
95,0.266378,0.235069,12441,2924.5,3.01,"Female","2019-2021",2019,2021
96,0.295791,0.257681,9516.5,2452.2,2.77,"Female","2019-2021",2019,2021
97,0.32796,0.281757,7064.3,1990.4,2.56,"Female","2019-2021",2019,2021
98,0.370206,0.312383,5073.9,1585,2.37,"Female","2019-2021",2019,2021
99,0.391705,0.327553,3488.9,1142.8,2.23,"Female","2019-2021",2019,2021
100,0.434553,0.356988,2346.1,837.5,2.07,"Female","2019-2021",2019,2021
0,0.004281,0.004272,1e+05,427.2,79.23,"Male","2018-2020",2018,2020
1,0.000236,0.000236,99572.8,23.5,78.57,"Male","2018-2020",2018,2020
2,0.000132,0.000132,99549.3,13.2,77.59,"Male","2018-2020",2018,2020
3,0.000103,0.000103,99536.2,10.2,76.6,"Male","2018-2020",2018,2020
4,9.4e-05,9.4e-05,99526,9.3,75.61,"Male","2018-2020",2018,2020
5,8e-05,8e-05,99516.6,8,74.62,"Male","2018-2020",2018,2020
6,8.5e-05,8.5e-05,99508.6,8.4,73.62,"Male","2018-2020",2018,2020
7,7.1e-05,7.1e-05,99500.2,7,72.63,"Male","2018-2020",2018,2020
8,6.7e-05,6.7e-05,99493.2,6.6,71.63,"Male","2018-2020",2018,2020
9,6.3e-05,6.3e-05,99486.5,6.3,70.64,"Male","2018-2020",2018,2020
10,7.4e-05,7.4e-05,99480.2,7.4,69.64,"Male","2018-2020",2018,2020
11,7.5e-05,7.5e-05,99472.8,7.5,68.65,"Male","2018-2020",2018,2020
12,0.000104,0.000104,99465.3,10.3,67.65,"Male","2018-2020",2018,2020
13,0.000117,0.000117,99455,11.7,66.66,"Male","2018-2020",2018,2020
14,0.000124,0.000124,99443.3,12.3,65.67,"Male","2018-2020",2018,2020
15,0.000167,0.000167,99431,16.6,64.68,"Male","2018-2020",2018,2020
16,0.000188,0.000188,99414.4,18.7,63.69,"Male","2018-2020",2018,2020
17,0.000283,0.000283,99395.8,28.1,62.7,"Male","2018-2020",2018,2020
18,0.000373,0.000373,99367.7,37.1,61.72,"Male","2018-2020",2018,2020
19,0.000415,0.000415,99330.6,41.2,60.74,"Male","2018-2020",2018,2020
20,0.000527,0.000527,99289.4,52.3,59.76,"Male","2018-2020",2018,2020
21,0.000479,0.000479,99237,47.5,58.79,"Male","2018-2020",2018,2020
22,0.000475,0.000475,99189.5,47.1,57.82,"Male","2018-2020",2018,2020
23,0.000492,0.000492,99142.4,48.8,56.85,"Male","2018-2020",2018,2020
24,0.000539,0.000539,99093.7,53.4,55.88,"Male","2018-2020",2018,2020
25,0.000569,0.000568,99040.2,56.3,54.91,"Male","2018-2020",2018,2020
26,0.000598,0.000598,98983.9,59.2,53.94,"Male","2018-2020",2018,2020
27,0.000616,0.000616,98924.8,60.9,52.97,"Male","2018-2020",2018,2020
28,0.000659,0.000658,98863.9,65.1,52,"Male","2018-2020",2018,2020
29,0.000683,0.000683,98798.8,67.4,51.04,"Male","2018-2020",2018,2020
30,0.000749,0.000749,98731.3,73.9,50.07,"Male","2018-2020",2018,2020
31,0.000786,0.000786,98657.4,77.5,49.11,"Male","2018-2020",2018,2020
32,0.00078,0.000779,98579.9,76.8,48.15,"Male","2018-2020",2018,2020
33,0.000892,0.000891,98503.1,87.8,47.18,"Male","2018-2020",2018,2020
34,0.000923,0.000922,98415.3,90.8,46.23,"Male","2018-2020",2018,2020
35,0.000992,0.000992,98324.5,97.5,45.27,"Male","2018-2020",2018,2020
36,0.001045,0.001044,98227,102.5,44.31,"Male","2018-2020",2018,2020
37,0.001258,0.001258,98124.4,123.4,43.36,"Male","2018-2020",2018,2020
38,0.001227,0.001226,98001,120.2,42.41,"Male","2018-2020",2018,2020
39,0.001352,0.001352,97880.8,132.3,41.46,"Male","2018-2020",2018,2020
40,0.00148,0.001479,97748.5,144.5,40.52,"Male","2018-2020",2018,2020
41,0.00157,0.001569,97604,153.1,39.58,"Male","2018-2020",2018,2020
